,BEGIN_YEAR,BEGIN_MONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,WFO,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,FLOOD_CAUSE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
1542,2019,02,23,1736,201902,23,2000,134568,806331,ARKANSAS,5,2019,February,Flash Flood,MEG,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,35.3346,-90.7147,35.3115,-90.7204
1543,2019,02,7,2300,201902,8,1330,134596,806487,PENNSYLVANIA,42,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,Social Media,Heavy Rain,40.09,-79.34,40.0938,-79.34899999999999
1544,2019,02,8,33,201902,8,1330,134596,806489,PENNSYLVANIA,42,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,39.8628,-79.8462,39.8627,-79.8372
1545,2019,02,8,200,201902,8,1330,134596,806490,PENNSYLVANIA,42,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,39.8757,-80.2813,39.8739,-80.2835
1546,2019,02,24,900,201902,25,0,135013,809109,NEW YORK,36,2019,February,Lakeshore Flood,BUF,0,0,0,0,60.00K,0.00K,Utility Company,,,,,
1547,2019,02,6,1815,201902,6,2000,135086,809845,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,5.00K,0.00K,Emergency Manager,Heavy Rain,36.2681,-86.3982,36.1839,-86.3558
1548,2019,02,23,2039,201902,23,2339,133695,800083,KENTUCKY,21,2019,February,Flash Flood,LMK,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,36.75,-86.59,36.7466,-86.5979
1549,2019,02,23,2207,201902,24,7,133695,800084,KENTUCKY,21,2019,February,Flash Flood,LMK,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,37.78,-84.24,37.7537,-84.2058
1550,2019,02,1,0,201902,3,1430,135016,809156,ARKANSAS,5,2019,February,Flood,LZK,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,35.2736,-91.2425,35.2631,-91.2435
1551,2019,02,1,0,201902,28,2359,135016,809399,ARKANSAS,5,2019,February,Flood,LZK,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,35.2942,-91.4177,35.2716,-91.4273
1552,2019,02,21,1700,201902,21,2300,133572,810497,MISSISSIPPI,28,2019,February,Flash Flood,JAN,0,0,0,0,2.00K,0.00K,Emergency Manager,Heavy Rain,33.42,-91.06,33.4228,-91.0137
1553,2019,02,21,2000,201902,22,130,133572,799729,MISSISSIPPI,28,2019,February,Flash Flood,JAN,0,0,0,0,40.00K,0.00K,Emergency Manager,Heavy Rain,33.78,-89.8,33.7772,-89.8342
1554,2019,02,22,200,201902,22,430,133572,799736,MISSISSIPPI,28,2019,February,Flash Flood,JAN,0,0,0,0,8.00K,0.00K,Emergency Manager,Heavy Rain,33.4187,-90.5128,33.4773,-90.5074
1555,2019,02,22,1105,201902,24,1105,134973,808956,VIRGINIA,51,2019,February,Flood,RNK,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,36.95,-80.9,36.9499,-80.9057
1556,2019,02,23,1415,201902,24,615,134973,808968,VIRGINIA,51,2019,February,Flood,RNK,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,37.1615,-80.8674,37.1607,-80.8672
1557,2019,02,21,540,201902,21,1115,133640,799793,OHIO,39,2019,February,Flood,RLX,0,0,0,0,2.00K,0.00K,River/Stream Gage,Heavy Rain,39.6439,-81.4706,39.6053,-81.4712
1558,2019,02,20,1428,201902,21,1316,133640,799794,OHIO,39,2019,February,Flood,RLX,0,0,0,0,2.00K,0.00K,River/Stream Gage,Heavy Rain,39.1181,-81.9222,39.0606,-81.9756
1559,2019,02,21,341,201902,21,1322,133640,799797,OHIO,39,2019,February,Flood,RLX,0,0,0,0,2.00K,0.00K,River/Stream Gage,Heavy Rain,39.5867,-81.6879,39.5779,-81.4978
1560,2019,02,24,400,201902,24,700,133644,799715,OHIO,39,2019,February,Flood,RLX,0,0,0,0,2.00K,0.00K,Trained Spotter,Heavy Rain,38.4366,-82.3728,38.4624,-82.3676
1561,2019,02,14,2055,201902,14,2355,133307,798020,CALIFORNIA,6,2019,February,Flood,HNX,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,36.257,-120.1015,36.2678,-120.1017
1562,2019,02,1,0,201902,3,500,133937,801679,INDIANA,18,2019,February,Flood,PAH,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,38.13,-87.93,38.123000000000005,-87.9419
1563,2019,02,7,1216,201902,7,1400,133743,801925,ILLINOIS,17,2019,February,Flood,PAH,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.7505,-88.5759,37.7701,-88.529
1564,2019,02,7,1054,201902,7,1200,133743,801921,ILLINOIS,17,2019,February,Flash Flood,PAH,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,37.4477,-89.2695,37.4696,-89.2529
1565,2019,02,7,1006,201902,7,1200,133743,801924,ILLINOIS,17,2019,February,Flood,PAH,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,37.72,-89.2383,37.6741,-89.2376
1566,2019,02,7,1301,201902,7,1800,133229,797078,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,37.1652,-92.5269,37.1654,-92.5287
1567,2019,02,7,1303,201902,7,1800,133229,797079,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,37.31,-92.4,37.3123,-92.40299999999999
1568,2019,02,7,1307,201902,7,1800,133229,797081,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,37.4526,-91.9154,37.4531,-91.9167
1569,2019,02,11,1700,201902,28,2359,134119,803113,KENTUCKY,21,2019,February,Flood,PAH,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,36.77,-89.1,36.7574,-89.0476
1570,2019,02,11,1400,201902,28,2359,134119,803116,KENTUCKY,21,2019,February,Flood,PAH,0,0,0,0,20.00K,0.00K,River/Stream Gage,Heavy Rain,36.57,-89.18,36.5323,-89.2867
1571,2019,02,8,246,201902,8,1330,134596,806492,PENNSYLVANIA,42,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,39.8713,-80.0889,39.8723,-80.0809
1572,2019,02,8,415,201902,8,1330,134596,806495,PENNSYLVANIA,42,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,39.91,-80.22,39.9108,-80.2222
1573,2019,02,8,500,201902,8,1330,134596,806496,PENNSYLVANIA,42,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,40.2956,-79.3777,40.2986,-79.3713
1574,2019,02,24,1806,201902,25,500,135013,809111,NEW YORK,36,2019,February,Flash Flood,BUF,0,0,0,0,20.00K,0.00K,Utility Company,Ice Jam,43.0363,-78.8998,43.0586,-78.9456
1575,2019,02,24,1806,201902,25,0,135013,809112,NEW YORK,36,2019,February,Flash Flood,BUF,0,0,0,0,5.00K,0.00K,Utility Company,Ice Jam,43.0239,-78.8877,43.0206,-78.8961
1576,2019,02,6,2005,201902,6,2130,135086,809851,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,36.3047,-86.2198,36.2963,-86.2213
1577,2019,02,23,2109,201902,23,2309,133695,800085,KENTUCKY,21,2019,February,Flash Flood,LMK,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,37.13,-85.4,37.1175,-85.3872
1578,2019,02,23,2230,201902,24,130,133695,800086,KENTUCKY,21,2019,February,Flash Flood,LMK,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,37.1633,-84.8826,37.1445,-84.8858
1579,2019,02,14,1600,201902,14,2100,135070,809581,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,County Official,Heavy Rain,38.93,-121.38,38.9307,-121.3746
1580,2019,02,1,0,201902,1,345,135016,809400,ARKANSAS,5,2019,February,Flood,LZK,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,35.1388,-91.4597,35.1096,-91.45200000000001
1581,2019,02,1,0,201902,28,2359,135016,809401,ARKANSAS,5,2019,February,Flood,LZK,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,34.6999,-91.3637,34.656,-91.34200000000001
1582,2019,02,23,1504,201902,23,2104,134973,808973,VIRGINIA,51,2019,February,Flood,RNK,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain / Snow Melt,37.5774,-79.7523,37.5806,-79.7379
1583,2019,02,23,1701,201902,24,0,134973,808984,VIRGINIA,51,2019,February,Flood,RNK,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,37.2972,-80.5828,37.2983,-80.5775
1584,2019,02,15,1403,201902,15,1603,133307,798021,CALIFORNIA,6,2019,February,Flood,HNX,0,0,0,0,0.00K,0.00K,Social Media,Heavy Rain,36.7576,-119.7185,36.7576,-119.7181
1585,2019,02,22,1230,201902,22,1700,133748,801079,ARIZONA,4,2019,February,Flood,PSR,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,33.5108,-111.3529,33.5456,-111.3524
1586,2019,02,7,1205,201902,7,1330,133739,801948,INDIANA,18,2019,February,Flood,PAH,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,37.98,-87.68,37.9863,-87.6795
1587,2019,02,7,1312,201902,7,1800,133229,797082,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,36.6804,-92.0576,36.6801,-92.0572
1588,2019,02,7,1315,201902,7,1800,133229,797084,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,37.04,-92.19,37.0383,-92.1913
1589,2019,02,7,1317,201902,7,1800,133229,797085,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,36.52,-91.74,36.516999999999996,-91.742
1590,2019,02,8,700,201902,28,2359,134251,803923,INDIANA,18,2019,February,Flood,PAH,0,0,0,0,10.00K,0.00K,River/Stream Gage,Heavy Rain,38.4,-87.73,38.4105,-87.73899999999999
1591,2019,02,6,900,201902,6,1245,134502,805900,ILLINOIS,17,2019,February,Flash Flood,LOT,0,0,0,0,0.00K,0.00K,Emergency Manager,Ice Jam,41.3435,-88.1999,41.324,-88.1939
1592,2019,02,6,1100,201902,6,2300,134502,805995,ILLINOIS,17,2019,February,Flood,LOT,0,0,0,0,0.00K,0.00K,Emergency Manager,Ice Jam,41.1047,-87.8389,41.0875,-87.8342
1593,2019,02,6,1100,201902,6,2300,134502,805996,ILLINOIS,17,2019,February,Flood,LOT,0,0,0,0,0.00K,0.00K,Emergency Manager,Ice Jam,41.0489,-87.8506,41.0483,-87.851
1594,2019,02,8,500,201902,8,1330,134596,806497,PENNSYLVANIA,42,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,40.33,-79.72,40.3309,-79.7097
1595,2019,02,8,930,201902,8,1330,134596,806499,PENNSYLVANIA,42,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,40.3206,-79.1798,40.3228,-79.1971
1596,2019,02,6,1216,201902,6,1840,134597,806483,WEST VIRGINIA,54,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,39.5923,-80.8927,39.5876,-80.8945
1597,2019,02,26,2232,201902,26,2315,133503,798757,TEXAS,48,2019,February,Flash Flood,HGX,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,29.7486,-94.9427,29.691999999999997,-95.1192
1598,2019,02,7,731,201902,7,1000,134733,807322,ARKANSAS,5,2019,February,Flash Flood,TSA,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,36.11,-93.71,36.1075,-93.7086
1599,2019,02,7,859,201902,7,1200,134733,807324,ARKANSAS,5,2019,February,Flash Flood,TSA,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,36.1018,-94.1977,36.1164,-94.1956
1600,2019,02,8,1207,201902,9,913,134346,804864,NEW YORK,36,2019,February,Flood,ALY,0,0,0,0,1.00K,0.00K,Emergency Manager,Ice Jam,43.0086,-73.8439,43.0086,-73.8441
1601,2019,02,6,1740,201902,6,2010,135086,809844,TENNESSEE,47,2019,February,Flash Flood,OHX,0,0,0,0,50.00K,0.00K,Emergency Manager,Heavy Rain,36.169000000000004,-86.5736,36.1668,-86.5314
1602,2019,02,23,2130,201902,23,2330,133695,800087,KENTUCKY,21,2019,February,Flash Flood,LMK,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,36.9729,-85.486,36.9244,-85.6808
1603,2019,02,23,2339,201902,24,239,133695,800088,KENTUCKY,21,2019,February,Flash Flood,LMK,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,37.51,-84.77,37.5129,-84.7788
1604,2019,02,14,757,201902,14,1357,135070,809559,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,Broadcast Media,Heavy Rain,40.03,-122.1,40.0269,-122.1014
1605,2019,02,14,725,201902,14,1325,135070,809557,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,38.69,-122.02,38.6845,-122.0035
1606,2019,02,14,906,201902,14,1506,135070,809565,CALIFORNIA,6,2019,February,Flood,STO,1,0,0,0,0.00K,0.00K,Public,Heavy Rain,38.53,-121.24,38.5295,-121.2455
1607,2019,02,15,1215,201902,15,1815,135070,809584,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,County Official,Heavy Rain,39.62,-121.97,39.6145,-121.9783
1608,2019,02,14,1653,201902,14,2253,135070,809583,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,100.00K,0.00K,Fire Department/Rescue,Heavy Rain,39.32,-121.6,39.3219,-121.5909
1609,2019,02,23,2255,201902,24,2255,134973,808996,VIRGINIA,51,2019,February,Flood,RNK,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,36.58,-79.43,36.5804,-79.4264
1610,2019,02,15,1449,201902,15,1749,133307,798022,CALIFORNIA,6,2019,February,Flood,HNX,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,36.716,-119.3529,36.7162,-119.3466
1611,2019,02,20,1725,201902,20,1855,133347,797880,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,36.65,-84.35,36.6511,-84.3472
1612,2019,02,7,1320,201902,7,1800,133229,797086,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,37.38,-91.2,37.378,-91.1948
1613,2019,02,8,700,201902,28,2359,134251,803925,INDIANA,18,2019,February,Flood,PAH,0,0,0,0,10.00K,0.00K,River/Stream Gage,Heavy Rain,38.13,-87.93,38.02,-87.98
1614,2019,02,8,800,201902,28,2359,134251,803939,INDIANA,18,2019,February,Flood,PAH,0,0,0,0,10.00K,0.00K,River/Stream Gage,Heavy Rain,38.4,-87.73,38.4151,-87.7337
1615,2019,02,8,800,201902,28,2359,134251,803944,INDIANA,18,2019,February,Flood,PAH,0,0,0,0,20.00K,0.00K,River/Stream Gage,Heavy Rain,38.5,-87.28,38.5304,-87.2573
1616,2019,02,20,136,201902,20,1500,134099,802927,KENTUCKY,21,2019,February,Flood,PAH,0,0,0,0,5.00K,0.00K,Emergency Manager,Heavy Rain,36.67,-88.9439,36.73,-88.92
1617,2019,02,20,242,201902,20,1500,134099,802928,KENTUCKY,21,2019,February,Flood,PAH,0,0,0,0,20.00K,0.00K,Department of Highways,Heavy Rain,37.08,-88.6663,37.0391,-88.6813
1618,2019,02,20,1200,201902,20,1800,134099,802940,KENTUCKY,21,2019,February,Flood,PAH,0,0,0,0,15.00K,0.00K,Broadcast Media,Heavy Rain,36.57,-89.2,36.5635,-89.1936
1619,2019,02,6,1300,201902,6,1840,134597,806484,WEST VIRGINIA,54,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,39.9103,-80.7168,39.9054,-80.7146
1620,2019,02,6,1300,201902,6,1840,134597,806485,WEST VIRGINIA,54,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,39.9762,-80.7236,39.9798,-80.7282
1621,2019,02,6,1300,201902,6,1840,134595,806476,OHIO,39,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,39.6312,-81.3621,39.6238,-81.3601
1622,2019,02,11,1335,201902,11,1600,134737,807327,ARKANSAS,5,2019,February,Flash Flood,TSA,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,35.3812,-94.1173,35.3785,-94.1012
1623,2019,02,7,900,201902,7,1200,134734,807321,OKLAHOMA,40,2019,February,Flash Flood,TSA,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,35.5307,-94.9323,35.5331,-94.9272
1624,2019,02,13,1003,201902,13,1400,135070,809546,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,Heavy Rain,39.73,-121.94,39.7257,-121.9406
1625,2019,02,23,2340,201902,24,240,133695,800089,KENTUCKY,21,2019,February,Flash Flood,LMK,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,37.5055,-85.7231,37.5075,-85.71700000000001
1626,2019,02,24,4,201902,24,304,133695,800090,KENTUCKY,21,2019,February,Flash Flood,LMK,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,37.5831,-85.7146,37.5925,-85.7246
1627,2019,02,26,1200,201902,27,1200,135071,810000,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,80.00K,0.00K,Fire Department/Rescue,Heavy Rain,39.32,-121.59,39.3127,-121.5932
1628,2019,02,26,456,201902,27,456,135071,809995,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,40.07,-122.15,40.0666,-122.1516
1629,2019,02,24,1231,201902,24,2331,134973,808999,VIRGINIA,51,2019,February,Flood,RNK,0,0,0,0,0.00K,6.00K,911 Call Center,Heavy Rain / Snow Melt,37.37,-80.85,37.3691,-80.8528
1630,2019,02,23,2230,201902,24,1430,134973,809006,VIRGINIA,51,2019,February,Flood,RNK,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,37.1233,-80.595,37.1279,-80.5963
1631,2019,02,22,2117,201902,23,200,133417,798340,TEXAS,48,2019,February,Flash Flood,SHV,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,32.6603,-94.9991,32.6598,-94.9991
1632,2019,02,15,1619,201902,15,1919,133307,798023,CALIFORNIA,6,2019,February,Flood,HNX,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,36.327,-119.1403,36.3273,-119.1369
1633,2019,02,20,1725,201902,20,1855,133347,797884,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,37.6851,-82.8088,37.687,-82.807
1634,2019,02,20,1520,201902,20,1720,133347,797885,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,37.5757,-82.7671,37.5764,-82.7671
1635,2019,02,20,1315,201902,20,1730,133347,797892,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,36.8511,-83.8532,36.8513,-83.853
1636,2019,02,20,1300,201902,20,1300,133347,797893,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Broadcast Media,Heavy Rain,36.8139,-83.9243,36.8184,-83.9182
1637,2019,02,20,1320,201902,20,1620,133347,797897,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Broadcast Media,Heavy Rain,37.3084,-83.0776,37.3085,-83.0769
1638,2019,02,20,1245,201902,20,1545,133347,797899,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,37.8571,-83.9362,37.8571,-83.9356
1639,2019,02,20,1443,201902,20,1643,133347,797900,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,37.1441,-84.012,37.145,-84.0104
1640,2019,02,20,1443,201902,20,1643,133347,797901,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,37.0064,-84.08200000000001,37.0076,-84.0813
1641,2019,02,20,1430,201902,20,1540,133347,797902,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,36.9143,-83.5398,36.9145,-83.5394
1642,2019,02,20,1419,201902,20,1735,133347,797966,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,37.4453,-84.3226,37.4455,-84.3227
1643,2019,02,20,1350,201902,20,1550,133347,797967,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,37.39,-84.34,37.3882,-84.3384
1644,2019,02,20,45,201902,20,245,133572,799114,MISSISSIPPI,28,2019,February,Flash Flood,JAN,0,0,0,0,3.00K,0.00K,Law Enforcement,Heavy Rain,33.22,-90.97,33.2202,-90.9622
1645,2019,02,20,230,201902,20,345,133572,799378,MISSISSIPPI,28,2019,February,Flash Flood,JAN,0,0,0,0,4.00K,0.00K,Emergency Manager,Heavy Rain,33.45,-90.64,33.4567,-90.6443
1646,2019,02,20,700,201902,20,945,133572,799208,MISSISSIPPI,28,2019,February,Flash Flood,JAN,0,0,0,0,10.00K,0.00K,Emergency Manager,Heavy Rain,33.5144,-89.9366,33.5833,-89.8948
1647,2019,02,13,700,201902,28,2359,134251,803916,INDIANA,18,2019,February,Flood,PAH,0,0,0,0,15.00K,0.00K,River/Stream Gage,Heavy Rain,37.925,-87.4889,37.9133,-87.4934
1648,2019,02,23,1419,201902,23,1845,134101,802945,KENTUCKY,21,2019,February,Flash Flood,PAH,0,0,0,0,50.00K,0.00K,Trained Spotter,Heavy Rain,36.6076,-88.4565,36.7008,-88.3609
1649,2019,02,23,1541,201902,23,1715,134101,802946,KENTUCKY,21,2019,February,Flash Flood,PAH,0,0,0,0,25.00K,0.00K,Broadcast Media,Heavy Rain,36.8259,-87.8577,36.9056,-87.9512
1650,2019,02,6,1300,201902,6,1840,134595,806477,OHIO,39,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,39.8665,-81.3239,39.863,-81.3242
1651,2019,02,7,2322,201902,8,2015,134595,806478,OHIO,39,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,39.656,-81.4918,39.7358,-81.5806
1652,2019,02,7,2323,201902,8,2015,134595,806479,OHIO,39,2019,February,Flood,PBZ,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,39.5747,-81.1677,39.5895,-81.1669
1653,2019,02,14,300,201902,14,1650,135070,809554,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,40.19,-122.19,40.1893,-122.1967
1654,2019,02,11,1438,201902,12,1200,134458,805622,ARKANSAS,5,2019,February,Flood,MEG,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,35.9284,-90.8383,35.7771,-91.0044
1655,2019,02,22,750,201902,22,2200,134501,805895,ARKANSAS,5,2019,February,Flood,MEG,0,0,0,0,50.00K,0.00K,Social Media,Heavy Rain,35.8125,-91.0011,35.7776,-91.0241
1656,2019,02,22,505,201902,22,1700,134500,805881,MISSISSIPPI,28,2019,February,Flood,MEG,0,0,0,0,0.00K,0.00K,Social Media,Heavy Rain,34.2629,-89.0136,34.2279,-89.0325
1657,2019,02,22,550,201902,22,1800,134500,805882,MISSISSIPPI,28,2019,February,Flood,MEG,0,0,0,0,0.00K,0.00K,Social Media,Heavy Rain,33.9468,-88.8362,33.9407,-88.8352
1658,2019,02,22,600,201902,22,1200,134500,805883,MISSISSIPPI,28,2019,February,Flash Flood,MEG,0,0,0,0,0.00K,0.00K,Social Media,Heavy Rain,34.3166,-88.6963,34.3132,-88.6976
1659,2019,02,20,630,201902,20,930,133695,800092,KENTUCKY,21,2019,February,Flood,LMK,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,37.41,-85.8,37.4177,-85.8179
1660,2019,02,20,930,201902,20,1230,133695,800093,KENTUCKY,21,2019,February,Flood,LMK,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,36.9056,-85.7404,37.0562,-85.7336
1661,2019,02,25,2216,201902,26,2216,135071,809988,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,39.81,-121.91,39.814,-121.9174
1662,2019,02,26,135,201902,27,135,135071,809992,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,39.84,-121.83,39.8387,-121.8391
1663,2019,02,25,1443,201902,26,1443,135071,809982,CALIFORNIA,6,2019,February,Flood,STO,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.766,-121.1648,38.766,-121.1621
1664,2019,02,23,1512,201902,23,2112,134973,809009,VIRGINIA,51,2019,February,Flood,RNK,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,36.823,-81.5636,36.8221,-81.5639
1665,2019,02,23,1514,201902,23,2114,134973,809010,VIRGINIA,51,2019,February,Flood,RNK,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,36.7776,-81.5743,36.7792,-81.5751
1666,2019,02,2,323,201902,2,353,133678,799956,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.9248,-122.51100000000001,37.9247,-122.5109
1667,2019,02,2,455,201902,2,525,133678,799957,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.5799,-122.0503,37.5798,-122.0505
1668,2019,02,2,503,201902,2,533,133678,799958,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.7986,-122.2745,37.7985,-122.2747
1669,2019,02,12,730,201902,12,1030,133383,798111,INDIANA,18,2019,February,Flood,ILN,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,39.02,-84.9,39.0259,-84.8943
1670,2019,02,20,1210,201902,20,1325,133347,797968,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Broadcast Media,Heavy Rain,38.13,-83.97,38.1148,-84.0363
1671,2019,02,20,1210,201902,20,1550,133347,797970,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,37.5279,-83.3126,37.5305,-83.31700000000001
1672,2019,02,20,1153,201902,20,1415,133347,797971,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,37.42,-84.3,37.42,-84.3005
